timestamp,price
2025-07-03 12:53:00,108978.00000000
2025-07-03 12:54:00,109012.75000000
2025-07-03 12:55:00,109109.82000000
2025-07-03 12:56:00,109112.00000000
2025-07-03 12:57:00,109115.99000000
2025-07-03 12:58:00,109157.44000000
2025-07-03 12:59:00,109167.99000000
2025-07-03 13:00:00,109206.44000000
2025-07-03 13:01:00,109296.00000000
2025-07-03 13:02:00,109220.30000000
2025-07-03 13:03:00,109171.61000000
2025-07-03 13:04:00,109246.38000000
2025-07-03 13:05:00,109246.16000000
2025-07-03 13:06:00,109279.79000000
2025-07-03 13:07:00,109297.99000000
2025-07-03 13:08:00,109332.22000000
2025-07-03 13:09:00,109282.00000000
2025-07-03 13:10:00,109326.24000000
2025-07-03 13:11:00,109374.09000000
2025-07-03 13:12:00,109351.73000000
2025-07-03 13:13:00,109348.00000000
2025-07-03 13:14:00,109339.84000000
2025-07-03 13:15:00,109321.72000000
2025-07-03 13:16:00,109376.01000000
2025-07-03 13:17:00,109287.48000000
2025-07-03 13:18:00,109283.96000000
2025-07-03 13:19:00,109267.61000000
2025-07-03 13:20:00,109289.74000000
2025-07-03 13:21:00,109296.48000000
2025-07-03 13:22:00,109309.95000000
2025-07-03 13:23:00,109311.49000000
2025-07-03 13:24:00,109285.46000000
2025-07-03 13:25:00,109299.99000000
2025-07-03 13:26:00,109274.75000000
2025-07-03 13:27:00,109276.00000000
2025-07-03 13:28:00,109288.46000000
2025-07-03 13:29:00,109315.37000000
2025-07-03 13:30:00,109499.99000000
2025-07-03 13:31:00,109635.96000000
2025-07-03 13:32:00,109782.33000000
2025-07-03 13:33:00,109814.68000000
2025-07-03 13:34:00,109811.72000000
2025-07-03 13:35:00,109818.98000000
2025-07-03 13:36:00,109867.19000000
2025-07-03 13:37:00,109974.89000000
2025-07-03 13:38:00,109945.73000000
2025-07-03 13:39:00,109893.70000000
2025-07-03 13:40:00,109813.83000000
2025-07-03 13:41:00,109894.81000000
2025-07-03 13:42:00,110092.97000000
2025-07-03 13:43:00,110008.67000000
2025-07-03 13:44:00,110076.98000000
2025-07-03 13:45:00,110185.88000000
2025-07-03 13:46:00,109979.99000000
2025-07-03 13:47:00,110141.14000000
2025-07-03 13:48:00,110103.30000000
2025-07-03 13:49:00,110309.57000000
2025-07-03 13:50:00,110240.33000000
2025-07-03 13:51:00,110375.42000000
2025-07-03 13:52:00,110292.01000000
2025-07-03 13:53:00,110407.67000000
2025-07-03 13:54:00,110328.08000000
2025-07-03 13:55:00,110351.25000000
2025-07-03 13:56:00,110371.59000000
2025-07-03 13:57:00,110490.00000000
2025-07-03 13:58:00,110289.19000000
2025-07-03 13:59:00,110255.63000000
2025-07-03 14:00:00,110312.45000000
2025-07-03 14:01:00,110299.99000000
2025-07-03 14:02:00,110473.08000000
2025-07-03 14:03:00,110425.44000000
2025-07-03 14:04:00,110287.08000000
2025-07-03 14:05:00,110295.40000000
2025-07-03 14:06:00,110274.90000000
2025-07-03 14:07:00,110275.02000000
2025-07-03 14:08:00,110145.12000000
